Image,labels
21dbdcc8-144f-45e9-8331-ebf8387bbf15,7
ab79cd27-bc0b-4a72-b8e1-6655478a9117,12
d02fcefd-5527-4bf6-9097-37495cce1d21,8
ca79be1f-0631-495a-b7d4-46929111dcac,9
e940d84e-f69e-4f52-828e-4f5d59e38c07,4
003e84a4-6bc6-490a-bcb1-b7798a89e06c,8
abecd96d-247b-4d90-8f5b-8d69e2a19e07,0
c67c52c2-eaf3-4fea-acdc-ccb928623ac5,3
0212b96e-a424-4b37-856a-0439130e704e,8
7c3e4d5b-a26f-4eac-9d0c-a85165837d99,0
0008b7ed-ffca-44a3-93c4-0b82592f5f29,11
a3793e91-658f-4207-856d-3e473b147eff,9
7f833638-5552-4817-b915-3582232089cf,9
d817aa92-301a-4603-8bcc-54a1cd822c69,0
4ae4ba85-e76f-4ccf-b381-425bc0f8f419,10
63bbe5c7-fc23-4763-8025-b18c01384662,11
24c28592-02b1-40d2-80c0-c44c3850ef23,2
851bec43-8818-4eab-9afd-0d6c85b25c43,9
874aa354-5c49-450c-a49a-527a36137453,4
043bf647-4971-42ef-b7ec-1288c60f829e,1
989bacf2-ed90-4287-9d67-b745652db8a6,0
8dbf3e16-9754-42ac-9183-ebdae19fc8d9,7
757ac37e-d8f6-4ae4-a9dd-34949e587a97,9
323ab780-35e0-42ab-9cc9-605ff1692007,4
ef7b37b8-1d58-49c3-8122-738598801f31,0
03d90516-077f-4c33-8572-7ee97e887ee0,8
e0f59338-1871-48d0-b63c-7934842fd401,9
420859e5-0672-4618-ade0-196aa0cda798,7
6b50caa1-353d-4b5b-9fa6-acd31fada98f,6
c2895305-80d0-4c3b-b2ba-12049eae2251,11
145c3d20-d57a-4a15-bfcc-81bfa5a38516,6
56af79ac-421b-49fe-b170-d6bbb22a1d09,3
4042ecf6-8f79-4ab2-83f3-ad1c99f444b8,9
b8ab9f2f-b939-41a8-958e-edf9a10c180d,9
40f5d9ff-d42e-47b6-b449-43baa9a18f5a,12
4db8643f-fbaa-4da3-95b8-c69dafdf658c,3
2fa2c162-5497-48c3-a00d-f83898c01a87,3
5c9d641f-1165-42a0-97f8-96bbf5019151,11
4a7989db-0feb-498d-ab8c-b3d5cbd4c091,11
8888f2b9-0fb5-4171-95c6-1c6555d5ce58,11
be97bbb6-d5da-49d7-ac8f-102924c5599d,11
a2a66091-62dd-4997-a91f-bde07dcf0a84,12
e9edc0d1-1b1f-4be3-a534-374932fabfc1,10
41f5e631-f4c1-4e21-8172-22fe1442e3fd,2
bb5d7044-009f-41a3-8216-f48655ea4f3d,2
5b956cf5-ce13-43fc-84fa-192c2386c874,7
213bbbb9-937e-4237-b7b5-6b19ba669b06,7
8a5414c9-3bf8-4a2b-91c3-ce9541d48c77,5
f50d2609-88ed-4ebe-897b-e85aa7c9bade,12
4e1db4fb-9c12-4a99-a750-8b804ee632aa,7
7ab6b81c-7239-4579-94e8-d826fe49ce6f,3
6954ea6f-b159-4d4b-b223-741c0edddd4a,5
77523192-2e00-47af-aa26-cbec711e6b34,5
344a589a-0491-4dc2-8cd9-b18d58bc8df2,5
9a766539-f637-4f98-b898-42cad6e66201,0
31e9a2e9-3782-42ba-900b-0ad05b1ec7a0,4
d63d81b7-d5dc-4c3d-bbdf-be75784a76ba,0
af04456a-b018-4ca0-a804-c89fe9c50536,3
a5e95d77-9df1-4c27-b0ed-5f56dd48d6b2,0
0bfdee7b-61fb-4bb6-a56a-c04231b6fa4c,0
96b9e048-0d21-41e6-90a8-33ff973bf1af,3
5420fc54-6c46-488b-bf02-24052598ef73,5
c63d7cfa-0bda-44a3-9a07-0b4e215777bd,4
ae49f19d-fb62-4c71-9a78-e9c235766ae9,1
1ae041c0-0d32-4a6a-85fd-220fe57d0ab5,5
b24e34fa-4445-4380-a79d-0e19e29ff3a5,10
4e786c80-5db5-440e-9a61-58426303895a,0
d71b835d-4745-40d4-8f11-c83ccba6f32f,3
be2bd244-5c8a-4263-94c3-e9d4e4112573,3
61c5be98-2228-4cc9-bf6e-e6130a137e70,10
976a4537-a3a7-4dc3-85db-4f34edaa1243,4
d41f7223-6580-4146-8248-587a7191e2fb,1
b0dba285-3ce1-4a37-8701-907a8176e780,0
026e71ba-14ae-4e7d-9ae3-1428b9d3ea77,8
c086d40f-ae66-43ca-b3e3-87470d68b5fa,12
17efac4e-292c-4c60-af63-424302b9711d,4
7e5f26f3-5b77-42e7-b045-9e1f9de3ff18,5
d51b27a4-8968-4487-a753-a79199b58e64,2
4c5e0c23-658f-4e99-adc2-983ca2a686c1,8
e46fb8ad-57b4-4b56-9332-3fafe59ec83c,0
6da0fbf6-6d44-4030-ac7f-e50d52b3565e,1
9ed8538a-3f65-4c5e-b8e0-f54d366a479c,6
2d3be3c0-4ac7-4c19-bd32-eb9fa6dc80d4,7
865f36d7-5efa-406c-9113-da4f0705b8cb,2
25d9f4d9-0fa1-4c6c-b8a1-f59d2fec7350,10
bdf6244b-0651-4ceb-83c4-ad0e3fc8ff27,12
3e23a9f4-ade2-4a38-833b-b4bc12123caf,11
76649d56-ec96-4a2e-8b34-4653d7e3987f,7
36c05472-de73-41df-8bf8-ad95c19e732a,0
6b0f80d1-6b0c-48e5-8d10-61c204b86830,0
b627af19-c2e7-41a7-8f2b-5a8f12f5b73c,3
c0d335ac-8544-4a63-bb75-114f778a528a,7
2813f28c-e901-40fc-88cd-86e56072d96b,10
06ba1373-cfe1-4334-a4ac-fea929b990d4,9
e7494369-96a6-465f-ad74-a7719d50a157,5
03af5021-5cdc-47a5-9ba0-d01d2525eea5,1
a945fcb1-5967-4a38-849b-3e8c27c456e8,3
f1975dfd-2e44-4e97-bfa5-b06c5dbe7dba,10
b9663f99-545c-410e-b161-12997b2a23e1,10
44a12e4b-84f1-44b5-a099-987468f84da2,6
b0a2be32-c171-41be-90fa-f10f85cdadf8,9
366b85a5-7774-4679-8871-cfdf954187e0,1
6ddb5738-9c75-4b44-b764-43973cf85835,12
f3282af1-d1dd-4aa4-99f8-c804335db97a,0
364d378f-9549-4889-9d15-5fb07935afb5,6
74c1f7ae-7290-4810-9fe8-9bc45e3ca579,3
dd8646d7-1e31-45ac-b6cc-109c2a20527d,7
6d9a2cc7-a9e9-46c1-8a44-f1a4a2b83982,0
416a757d-335d-45aa-9ca8-06c9aa43b0eb,6
23778f08-1469-4889-bf75-efaf870e3505,6
096839c4-a654-4045-8c6c-9f1cf46398b0,10
e6a1e006-7677-4c24-823e-f97a04fb1ae3,10
4ee87d79-9d42-40b4-a9cb-4e40072bea4a,2
733f46d7-40c9-45e6-9e75-16e2807c458e,1
57728b67-d3ea-4fc9-96a1-58619d6025a6,6
79771e81-7826-4c61-8ba4-2b2710a75c60,3
c4b462a2-771f-4a35-8cd7-7b6d44e15cda,9
34ffde93-3678-4ee3-a4cd-c744995af8d9,5
284017cc-60ee-4080-99bb-fb566a640ee5,9
ea67b79d-6efe-4b3e-be4c-88eafadc5549,0
3d350ceb-eb8e-42e3-a5aa-5934c0bbc78a,10
ccb98b8c-ecc6-4aaa-892f-788fa357c21f,2
68335328-6f70-4fb3-8a15-29f384a0bc79,0
c1cc634e-9248-4e39-9c6f-5d95349e0e5f,2
18c9120c-4715-4a33-b529-20494f6cfb20,4
f3390afc-c8fa-4148-99fc-f93bb169506d,11
237ebc99-b159-456a-b1b9-cf7745d15819,9
d2101018-b806-40c5-a650-2de9d1e948bd,0
5d3fc621-aa88-48e6-a4ce-e46e5ff6bb10,5
d3defeae-254c-4e9f-b64a-e34ef10d7c29,11
d2a1d5a1-b9b0-4987-aac8-9712add8a45d,3
ceffb4e5-a0ef-4646-8a81-c745ea8b28a2,0
1264b570-6c5f-4e66-ae3b-1da54e0a8a7d,11
afa80f34-aaec-45a7-8565-86937cc8cb41,9
699e4ade-fed9-4f3f-85d2-a199211e0a3d,11
bad7874a-2212-4d84-905b-8381a625eb38,1
a109e0a4-11b6-4a72-b3d5-a04ffd84d55b,1
0d35c40f-8e69-4483-98de-d9c93d0d6a4b,8
e04f3ff8-8c0f-4f70-925d-b5d96a3cc95a,2
02038d35-82a7-4dfb-8c46-70d8ebf3dafa,6
21220f6e-9086-4411-b3a7-60075ab2603c,12
d1646ee8-610e-483e-a040-88c56fc43291,4
7ce2e968-1da5-42ba-8fba-a555d0454c4c,9
64dfbdb9-c34a-49f0-8f8c-28521335f51c,5
272ec89e-14e7-48c0-9bc0-4c2204e3974f,2
0560444a-0221-49e9-91a9-0352f91e25eb,5
9269c155-79a4-44b5-9955-df39ab03e8ec,9
f9e9dd03-013e-48ee-96fd-973413ff44f5,4
df0ea929-f13d-4b23-99db-b813a3ccbeb9,5
549564b5-4145-434c-ab38-b040709b68c9,0
65e1e4ec-0649-43be-a562-0ca6db72ff4f,2
4f3b26c1-d0c3-4edd-814a-6d558d3eed12,0
f23aa39a-b400-4687-9ad3-11b4f33e3af7,7
e42e376f-243a-48fa-9191-2e9471e6c2d8,0
02600d8d-c2f8-4efe-8c8a-b89aa5245747,3
84f7b22b-5a27-4042-8c65-883300658d85,11
e89b4cd9-a10e-4113-a552-1ae58a5e74cf,2
d5098e3a-01f0-4303-8df0-07ee7db46adc,0
184d14a9-53fe-45d5-b39e-eb0836d27acf,8
9487f9b7-7b46-4274-b311-f04865b039db,4
8848afce-dc29-46ba-a0c5-0dbbee800092,4
ad8601b2-e2ba-4ec2-a9b9-36517badc0e8,3
fdc81c61-7f68-4744-af59-e52ee8a7df3b,10
df7ad2d9-65be-4651-b694-9492e8add7d3,0
7cdb36be-888e-4dc8-81ed-0b98e9e6a1c9,0
c700663f-ec4e-455c-958b-cd9703c6601a,2
54efdcbc-132c-43dc-9b9a-15dd51e4fd74,1
6bcba067-f008-4bc0-af10-f033036eaa16,5
d15f86a7-b8bc-499d-a419-a84984311d05,6
2fcbc26d-0087-48db-96a2-0a88bb06dfd6,2
18849a33-b043-4fce-a215-3d5e56b33d85,7
aafc3223-9a50-4b9a-9ddc-6e112184de33,12
c8efde14-06f4-4bbd-8945-833a361dbe1b,0
b8c46b8d-a654-40f8-a131-772f3aa1c4e5,5
d611e6a7-5515-454f-a3dd-43694e4856b0,7
33d4643b-7259-4bd0-b9ee-ba19db7c0d1d,9
815daecd-a81c-4804-a129-27ca9c96ccae,3
b80b78e2-336c-47bc-80a8-79a3c1d6742e,0
5784060b-4da8-42ba-bf26-c4715df7710f,0
9ba9c8d8-feee-4d00-ab23-4d0e8cd2f0c5,8
df45bff0-bbf3-42ef-8900-23c3ea3579a9,8
4276e6ca-e656-4d63-a51c-968d8605b12e,5
8cb2cc3c-1ce3-45df-b5bc-d31be3c779bb,8
83714ce9-e7b3-4813-b66d-e3ed550de1d7,5
a14aade4-16a3-4d2f-85b4-a21c36826b08,1
288143da-656d-42ea-a4ed-30a87e34779a,1
5ed3ed0c-4eda-4e45-b291-5cfb7eadbc6d,8
3367dbea-f3a2-47d0-834c-0ebab98b2605,12
189008f1-6c60-4777-b7a6-e7d4221fbe22,8
a32925f6-4528-475a-b06f-ccf6a5a34478,0
33d4c6fd-65f2-4a02-987c-bcba8ada9202,4
40f03b95-1d67-40ff-91ac-c1c88aa4925a,3
b4464bd1-ee63-465d-9a79-ed6575df0171,1
dcc3c704-869b-427a-81cf-087e4bd92e32,6
6ab16137-ff38-42d7-b15c-2a52272919cc,8
444ff468-c71f-4850-a312-83abaf3b46fc,7
0fcc4c9c-d69d-41ad-ac26-7065845f949d,8
5462d20c-2c3c-4e91-9f1c-1cedf7b3bb83,12
c30d6afa-7fd9-473e-bf7f-c7207d3c82bd,1
849c9766-fef4-4061-bb9f-9037b459b011,10
73f11486-935d-442a-b683-2f4146cf96c5,12
efd014e4-780e-4419-bdea-b8daa19cb69b,7
ba1c9827-eec8-4dc9-b653-0d3aaab20884,4
f0b998c3-585c-494e-9012-b78738b76b8e,12
12250783-13f4-40cd-beb3-4d75f0a77f4e,0
d35e31e0-5b49-43a3-a11a-36e0878123c5,6
db765368-4fb9-40f7-8945-517a3b71a0b9,11
2484a81a-fcee-4929-9372-3ea99cb16e7c,7
56fa219f-92a1-4a0e-960b-72f5307d4319,10
cd8bb1d5-b1e7-44de-82d0-858084bd3de7,7
87859bf1-f500-4a93-903b-7ec199b03440,12
712196d9-2a96-4642-91bd-b41cfbd02d29,6
80de7ec6-219b-4219-8d50-ae97e9675638,11
d0e70028-af56-446a-80f7-e1476fd2b7c7,6
65ed94fe-e318-4c7a-b00c-841801e584e7,2
2306205b-bbf6-4aa5-b857-0cdf85603698,8
9ea60d4f-1435-48d0-891a-dcecb4851bc0,10
abd71be3-381c-4223-9ff6-e82b34ec3f74,8
4f4a0e53-76e0-4703-bb58-8ecf8e6e6331,3
b094ee50-6de3-4c89-8724-dc19871e03ab,11
51fc79fe-0f61-407d-9016-68a7c0bbf7f2,7
2904bae9-4bf3-4a73-b7ec-74c256ed66ba,8
2f90f9e0-0e6e-481f-862d-0e8528a024de,11
96547db6-eadd-4408-88de-84fe1800d540,3
0cc634a8-9f0c-416d-9b10-43beca0fb19d,5
34b969d5-b791-4dc2-9293-b7f8b00de44b,7
a649ca18-bddf-4508-b6ef-6ab542bbf91f,10
4da25a5a-3fcc-46ec-8851-ce9bc2cd7be6,9
9da85263-c690-4d46-9dc3-eeaacc2678b4,10
7a86a62e-31fa-494a-8f52-44f0d569945a,9
ff7e027b-b0d8-45e1-83d8-92f30af3fecb,1
f6943d3f-609d-4ac8-8929-2416b4c654f5,6
002432ba-3741-455a-a06c-f07393cd9a9e,0
861de32c-f6a5-4f02-8c7b-41d2a9c397d7,2
d6e44a4c-19ab-4ee3-982c-40972d2f77c4,10
c434a97f-0d95-46d7-ae67-9e04f93444c2,0
063893e4-89b5-43c5-a238-3a4912d36753,6
37c754a1-b566-47cc-aacf-b716a7e007c2,6
208a3dad-d0bd-4f86-8aa9-6b2f5e5ce293,1
2b09613c-107c-4588-ad34-1a9440be47b8,6
32a215fd-45db-4169-a748-5f5ae679d6cc,12
6589825a-5b9f-42ee-80c7-9ee607a16276,8
0e75105a-b8fe-4727-83d6-dc8849d1698d,2
f1646d25-e647-4994-9703-934ad4039316,10
319135e2-f863-48c7-ae64-9a601f52d25b,11
770daeb0-e199-43c3-a267-442297abefc3,3
c6614470-b1d2-445a-923c-f058a9b31383,11
9a192b2f-4d6e-4a90-a543-c01b5839d051,7
458e2ba5-c8d6-4836-afc3-7a2c9c240d4d,7
2cb9514b-2c5d-4254-a370-fa7dfeb15c85,3
32c1d35b-5e15-4658-b0d0-0c98ffbfcbdb,4
dde8b317-b046-41b4-a23b-5f2fec0ba8cf,5
7d1ff131-9c39-4a78-ba48-7090c924e0ed,9
a290c4fc-720a-4f69-8194-accb02f40f24,6
e5e1a7cd-8d88-47ac-b820-e08bc08dbf73,12
a3951e9c-f701-421c-9972-95beb42a05b2,5
9a235674-64f7-40f9-a393-30c1ae17c9aa,6
4200fb06-e824-43a7-a85c-2d71cb16a915,10
c2ac539f-1e50-4180-b0d6-042c1ea949fe,12
909977bc-520f-42eb-9618-106ec5753652,8
ee32c8d8-ff78-4d9b-b963-9ed107bbb22b,3
9c3c00e0-4dc8-4955-b052-537d17815700,2
45c8c894-ca87-4e82-9aaa-9a3ae6ec5fc5,10
bda65728-8fe9-4dea-ae3c-b54784966b9c,3
8e82da72-19e9-457d-a953-581610782459,3
c096d48e-e82c-4d9c-a6f7-136c1956a2a9,6
41a4f48c-cdc3-4516-8898-6f8afffcd11b,6
5cdaab7e-82eb-49e2-a242-e093c4b6efdd,4
8023f6c3-f99e-4047-b574-6f5785f2038c,0
72ea1b71-795a-419a-ad32-961a3eab64e3,12
7529edb8-f7c9-4490-b757-c03df6eda95b,6
49a0e41f-c503-4e51-a50e-40dc29dc3a6c,8
42efec7d-2a3f-45c6-80b7-8f9390823daa,11
5b3d1f41-ed87-4010-82df-9069bd704f66,0
c5593e29-fb8e-4dc1-9285-eccf98f57029,6
cb9400a0-a379-4e49-9197-9fa11cfc16fb,6
54cd6d97-b0b5-4b99-b69f-8ac60dfd575e,2
f8a9f732-45bf-4a95-b470-9d7d32ed3ee1,6
cb97bcd8-9120-4104-9938-280709157c3e,8
fa4dec0f-7497-4ade-b96b-7e386f3512e4,2
72c10583-c959-482d-aea4-2a57b79d2c68,11
474feb77-6d13-4170-a8f9-24e9f8ba00fb,2
e6c0215f-7626-4ac9-81da-59fa32ddca7e,2
267bc8b0-1f43-471e-8ba4-e171f63d5547,0
94e324cf-0f33-406c-9561-f095087dc6fc,4
bbd855aa-e47f-4f52-beac-6cfd2eed2ac8,0
90842f08-8e1e-4603-aeda-a786758336cd,11
fa511ed8-64f5-404a-ae02-5d6479f9154f,5
0ab00695-5c9a-44ef-9104-939ff2076b0a,0
b166b39d-6377-484a-8f4f-2cb559b522ee,2
e5a655f7-7ff5-4ec3-a4eb-d8e3aadf902c,11
5f27460b-585f-49f2-a051-58220a4b98e2,10
9ea92051-5232-4395-9c51-5eafeb820d61,10
5442d68c-e45a-405b-87a0-82c3c157af0c,11
9f4385c9-e8b9-49c4-9f70-94db62f44d06,4
3859a8e7-9777-487d-8822-a01ba3e62070,10
8eb98241-63ba-43fa-bfc2-35102b8c071a,9
3e4d5283-4506-46fe-8a18-a9c628e5d86e,3
a287ce55-ea34-4860-a877-703134ade9fe,8
7d8f1d86-5783-431c-b99b-a5d0a12d86d7,8
6fe17a37-6bf5-4dc5-b691-d428a22468a3,9
1eaf05da-f6a2-440f-8a2d-aca57b19561d,0
622fe4f5-e37f-453d-95f3-47bf64b148e8,7
50f42c00-9b1b-465a-8a12-4ef1b06d62d3,6
82a81e87-41a2-4cdd-b6a8-61fe5e0af508,11
fbef5b80-9fbd-4d56-ba57-bb1c8f0d87a6,9
27bcd548-6b0a-4bb5-adb7-3cc6c4bcda20,1
9c5f8ea6-a2b9-4985-a1fd-d035c7fd7d95,10
51b4c19e-f72d-473c-8ec1-e210eaab64a4,11
e46b1aae-ea1c-4d4f-90e7-9bd565302491,2
11a39056-78ea-454d-afc3-6f1d2292c923,12
64f5799b-6d28-4d2b-93c7-c38f2cf36126,0
a541b0c4-c44c-46b0-89b7-c20136604cba,10
905edc72-9429-4f62-a3f4-eb24ab9ddac5,4
f67fb262-6480-4750-8cc4-3fb0b5fff680,3
fb2aae1d-670e-4b3c-ac85-35f60f457c04,10
2cc261c5-ac60-4b83-979e-e05be37c01f2,9
60557490-cd5b-433b-a10f-54caf6606496,0
2c0f4eda-c321-4664-9112-f82a163f548b,9
f6f0cb36-e268-409c-b6a1-3b555ef599dc,1
346240f6-d44f-4b1a-9151-a4759b4c25de,7
c9743406-b001-48e9-8ae6-d8eec73a549e,3
62735467-49f1-4d30-a104-f07b85cc19bb,2
65c5ba61-dc32-465b-8709-04b977173c8e,7
82bea8cb-e1a1-4b61-8006-96d4bbb47932,2
eca1be34-3e8d-452c-aa61-b5b81e36f44b,6
ce800b3d-b23e-447d-a845-b21eb6c75893,0
c0e95d92-e4f2-41db-8616-c4a65d777cd2,4
969fe816-6e0d-4b55-b2f9-d8e51e4fd082,2
9e3ff8b7-093f-45e8-8b1b-0f7a8a4859f5,4
21750c6a-3987-4880-928b-ff7f1e5a9dc4,3
e2d7e9e4-8a94-4293-a7a4-e4209e3c9243,12
c2739420-b694-43eb-b991-a3b484f95b1b,8
fe1cf9db-8676-46f6-a371-05bccbb8069d,10
eed06779-2b4a-4b88-8b8f-eaafff71dfa9,12
f3ec92e5-2ece-4ca6-b541-029e7a888ab3,5
ef86d838-9857-43d6-8cdb-9fca71cc664b,0
f864ac9c-d6f1-4b78-a642-932a2fca0d4d,10
3b60f596-c885-45d3-b62e-b32e9ab96dd0,12
83755ef8-1f84-446f-9738-0a8bf70b63bc,9
6fe426a2-1604-4cba-b636-cfc43a154058,0
c56baab5-123c-4528-a5b3-ddf6746e8fbf,6
48643777-5043-4a79-802c-9a749705b15f,2
19df1a29-625c-41a8-bfde-52d1b1507cc9,3
d4e818ba-9bc0-4674-86c2-a6e33d200d0a,12
abd138e4-d465-4aa8-99e0-57979188231a,7
0119a097-4af2-4a49-9aff-8ea2000b0eee,1
f84d314b-ddef-41fa-a89a-8a3ed36d2f97,9
f8771728-39c5-4e34-be85-4f0724805d68,4
b2f5699e-f00e-441c-af7f-ce1157b97141,10
3aa79bd4-0ec5-4966-9a3a-f3091f2c945b,11
d56e22d6-b3e0-47ac-8745-de9042693647,4
567a7e1b-6135-45e8-af7b-3300d2ef3a83,9
d37a89ca-d332-4471-a892-db89e9db321b,6
ea0f3825-2295-4420-a6ae-7dd1556f471f,11
a599aef8-440d-4d13-a426-08023087f6bc,6
15ec63ce-9933-4302-a6d6-c35bce7e60a7,11
1ffc931c-ba21-4645-ab12-3aa2a4856f59,8
22f18d78-b777-48aa-bd5f-75cb853211de,12
2036fa8b-c8c3-4215-b838-c3ba1ed8a619,11
e5518d19-f520-4cf1-a398-30d405b18078,10
f7a05c6e-9555-4238-bb72-86ce1e274191,7
306b0b49-bbea-45e0-a7f3-a621f5444f42,6
f6090be8-f139-49ce-b5a6-7dd6eafbda3a,12
56911966-349a-4041-a62c-83b633ed34b7,12
81b44587-7088-4e35-be7c-d9c0a5488d91,12
fa8b87c4-e330-405e-956f-1eadbb6faa38,12
6d45255a-da93-43d1-9006-abbbef1fa25a,9
e1875cdc-807c-4f93-ae0e-edaa2d24ef51,12
2b50bb7d-2d4a-4ffa-aaf0-7ba677067f23,4
11ffaebd-85e5-4bd8-a740-b6411e9f9a22,11
31505e3f-9730-45ee-85a9-c3c471af570d,7
2df9d988-2a70-4c11-9d8d-b6518ecfb601,0
aedaa841-8340-4a2a-8636-7f06122c526a,0
b3ab8cb1-bc73-4ac0-bbb5-5d1548f6fb34,8
a07605f4-514c-4a93-943c-83ec7c373a29,3
9aa5f8e9-0570-4554-9cf8-59fdc04866cc,0
8ad5d98d-3850-45a1-a58a-477a64ff9ae1,12
22bb2285-6a04-4765-a618-d955f4944f9d,0
93b2b7b0-5a57-43c1-ab0a-5886002a5a49,2
7bf99cbb-783b-422d-931a-68332a0a2b28,2
ff887f62-01ac-4b5a-bcab-0ad2f328424a,0
23e99208-770e-4337-81cf-c13785c7433c,0
fde32ae3-fb69-47b9-b0b4-c335fa326076,2
907f5692-5e6f-4144-9587-79850f17cbb1,7
98df2117-d701-499b-8fc6-d6e5da6b32c2,11
f7cc8bf4-2252-4865-98ae-8a3619a2e41c,3
856c3bd1-17b4-4cd5-b29d-62bef1fe0705,7
22cb20b7-5c42-4125-9faa-decb39e0a106,7
3081d094-df4b-4585-88f5-ddd152024a0e,5
fb7396e9-67c3-46ec-be41-5bd871650a2b,11
3adeed56-a74a-4c20-a565-d31cf86ec1dc,11
49edb821-fed3-41b5-a2c2-e2d9b9082f0c,9
046ae7e3-ae36-4d80-b6bf-ef3848715984,1
f96fe71a-3bf1-4f81-bc8f-ea16cd327748,12
5b2cd35e-55a0-4645-a93b-0dcae19fcf57,11
8b589435-1e28-4829-a6c4-f5e9d5cbb49b,11
ede6cd21-4428-402a-961e-14b95c129fc3,8
6d7b790f-05c4-4ad1-8531-39b846b35966,10
ea8aefe3-b4b9-4b70-add5-22f4f6061444,11
652a6ed3-96df-4169-8f9a-ada8ca28e4c5,3
db7f42fc-20c8-4cf1-8556-87d886187d8a,0
244482c3-b882-4e3c-acfc-d59849257cbc,0
8bb6f102-4d65-41db-bf5f-19b73618a516,9
0408c3c0-dc3e-43bf-8fbd-8095967577af,6
95cec90d-81c5-465f-b565-f5f350f92120,3
509e0004-c791-463c-80fe-2445504d0f17,12
f3fbcc7d-bd45-4878-931f-4e4910c94d7d,12
9cbacf02-445c-4414-a370-72e6864f58a0,6
7d84ada7-6783-4a9f-9825-0a9b73f63fe0,4
596bbc2f-e2e0-4436-bab4-b578e29e5ead,2
0725d4b0-6356-4c92-88c1-bd12c2667a36,4
80b27058-5a59-41b7-9461-a4c4a667207b,7
19335227-090d-4700-90f0-552ed08c3f4f,11
f4262640-6637-40b4-9ade-88a56eddc122,12
9d2f847b-f454-4e8f-9d4c-60f98f80c41c,7
d1a3e41b-2e27-4a33-b10b-ae6e54bf3a7a,5
d87a5629-dbbb-4f4a-8f7e-0fd6fc2461fc,3
8ead2124-f223-4224-ac8a-89ab1831dba9,9
836a8bc7-1298-40a8-b4ff-ae378c4dd15a,12
95489b8d-d33d-4b5b-82f9-02d7c5dbdbe4,6
fd2c25bd-fce9-4c06-8502-55aeb598f88d,4
61315c75-fc45-4be0-9323-53ea451fccbe,8
43d75bbc-3cdd-4714-975b-6e4c39cef402,2
ba87f71a-b329-46e0-9f4a-da46953c183c,0
7734969b-58b6-4a05-8e05-e2c7276592db,9
17637dc4-256b-46ca-a7ad-ad9cebf19ad4,9
59b45a6a-5b4a-4eee-a7fd-3eb716f1ac49,11
3d3015b3-4e1d-4282-95b9-d787ecff4ec4,4
fd514329-3e2c-4271-92de-7907068c8c2c,9
25ff07d3-f9b4-4480-8bb1-789fe1c6fa5b,2
2fd30426-5012-4297-8c77-24c21b9d75f9,0
4fd321b8-47aa-4ffa-abe5-fe18630d6c7d,8
9ef4b58c-06a3-48ea-8470-940d522a18f8,7
a9b1939c-fa10-44ad-8c7f-5c0a2a7f0e01,2
f668244b-5221-4234-8694-19189fd87f2f,0
298ed06f-7072-4abf-a52b-b22f46e12c01,2
d104b0c3-6f27-411b-a9a4-cd20f693067a,8
210043ba-6ee9-4978-88e7-915ef459aa30,10
6da87523-505e-4d2b-970a-ccaf73bd2be8,10
b428abb9-f828-4bb9-be13-c74d578e943c,5
de351d70-99a4-4af8-b071-777fbd8659e0,4
c09db128-b6e3-4a02-a61c-6d2ddd8a48ad,4
5c704c6d-6ba6-4422-98c6-1440c9c35843,3
f0043c4b-9201-47e2-adfa-59a39888455a,1
b7e18560-c3fd-4552-91b4-b0c845eb5459,10
e9ad7699-39d8-4247-8d41-844fab25bc7c,3
29f4c193-47ba-41b0-89e6-bdfba5938d86,1
63450be8-38e9-474a-b66c-78584acff542,11
791dba88-b8c4-41fb-aeff-2b863a7a2bdc,8
0ce329d4-e609-4008-9008-7387d529da71,6
a8945065-c072-4f96-a965-055c885b6ce3,9
0ceb5099-4f94-4ac6-967d-c0e05783399f,8
1fe780db-2324-4ed6-8e7d-e2b4523f3d6a,7
32170b0d-7de9-4b31-be34-2ba0e00379f4,2
1ea57c1b-089d-40bf-8c11-324a85633f63,0
4ad0ce98-bb81-438f-8bfb-18a23ae712cc,8
e1a9e3e0-3ab8-4285-a9a4-fef7bdce60aa,0
a8283684-3e8d-4f07-a7ef-618ed49fb1be,11
4bc96eda-a566-466b-995c-41f387c5430d,12
e32b4a21-8a3e-419b-8dc1-424caa1ca303,9
6c0457fc-0f71-490a-b58d-3aba6d325dd1,3
a57eceae-2949-4a08-aba7-95d2b4fcf925,1
f4610d7a-496a-4464-b7bb-a440f4af5536,1
782bcd68-5030-4c5f-9e43-159b9e74a798,10
467d2389-d4f2-4d86-96b9-15295acb88c6,8
88b0ef2b-0e7d-4ff7-a6a8-0ee13e17ff98,5
707dde2e-81c2-4948-8bf1-8d76e6c1bfdc,10
50d83e24-e922-4207-8deb-bc1d3aab7276,11
028048d7-5ca8-45ee-b900-205a9df34af3,3
c671dd9e-5e19-496c-8d34-8ed5ed989af2,0
2e38b35f-bf4e-475b-b51f-ab5c39d2655f,0
7d48b0a2-4562-469c-bba5-21069ae289a3,3
0dbd02a0-389e-4142-8c5c-c286098cd705,7
7298edd5-4f10-4938-b19a-8833c10eba43,10
aae99725-4664-4dab-9ece-e7a7c4e5f33a,2
66805be2-cbe1-4551-823b-33fa871436fd,4
3e58752f-0583-4952-bd3d-4d414ec737ff,8
700aa51c-66d3-4a29-b5d0-66102029b2ee,4
83b79307-1e81-4508-b09e-6f498f1f07d3,12
